White,Black,Score
7802,1613,1
7802,6946,0
7816,3105,1
7816,7833,0
7833,5482,0.5
7848,3887,0.5
7848,7953,1
7848,8277,0.5
7861,5902,0
7861,6525,0.5
7861,7297,0.5
7881,2757,0
7890,2883,0
7890,6239,0.5
7890,7193,1
7899,1095,0.5
7899,4304,0
7899,5046,0.5
7939,1136,0
7939,5299,0.5
7939,5993,0.5
7939,7545,0.5
7953,3887,0.5
7953,4194,0.5
7953,8277,0.5
7955,7482,1
7955,8212,0.5
7986,3705,0.5
7986,7061,1
8000,3829,0
8023,1079,0
8028,391,0.5
8028,5942,0
8035,1884,0
8035,4686,0
8035,4794,0.5
8035,4886,0
8084,2256,0.5
8084,4776,0
8117,4422,0.5
8117,5988,0.5
8117,8502,0.5
8139,2033,0.5
8139,5311,0
8152,923,0.5
8152,4171,0.5
8152,4679,0.5
8152,7053,0.5
8158,956,0.5
8190,1615,1
8190,3678,1
8190,6573,0
8190,6880,0
8190,7139,0.5
8190,7482,0.5
8191,3401,0.5
8191,7115,0
8214,4171,0.5
8214,4674,1
8214,5299,0
8219,24,1
8219,1280,0.5
8219,7024,1
8233,1187,0.5
8246,6161,1
8267,2479,0.5
8267,4171,0.5
8267,4577,1
8267,8152,0
8275,8219,1
8277,3344,0.5
8277,4194,0.5
8288,1,0.5
8288,3405,0.5
8288,6856,1
8288,8248,1
8288,8533,0.5
8299,7203,0.5
8405,3983,0.5
8405,5311,0.5
8405,6385,0.5
8415,5119,1
8415,5347,1
8426,8191,1
8491,4982,1
8491,5009,0.5
8491,7545,0.5
8494,6506,1
8494,6820,0
8502,1157,0.5
8517,503,1
8517,4462,1
8533,1006,0.5
8533,1706,0.5
8533,6856,0.5
8565,4948,1
8605,7504,0.5
8621,411,1
8629,5863,1
64,675,1
64,1884,1
85,885,0.5
85,7548,0.5
102,5023,0
125,614,1
125,4374,1
125,4576,1
187,1388,1
187,1657,0.5
187,4700,1
217,3835,0
217,5561,1
253,3835,1
253,4824,0
254,1889,0
254,2148,1
254,3266,1
254,5036,0.5
254,6339,0
260,1697,1
260,7540,1
337,1860,0
349,8153,1
392,384,0
392,1329,0.5
408,260,0.5
408,7540,1
440,4290,0.5
440,7749,1
440,8162,0.5
491,3614,0.5
584,2409,0.5
584,4138,0.5
614,3538,0
614,7375,0
629,6304,0.5
629,7802,0
629,8375,0.5
654,2332,0
654,8162,0.5
658,3283,0.5
658,5079,0.5
658,5866,0.5
658,6304,1
675,7107,0.5
675,7593,0
699,1665,1
699,6965,1
719,872,0
719,2000,0
719,6283,1
719,8083,1
856,4562,0.5
885,3283,0
885,7325,1
885,7514,0
914,6850,0.5
947,1704,0.5
947,2026,0.5
947,5145,1
947,6873,1
973,7856,1
1020,1961,0.5
1025,408,0.5
1067,2362,0
1185,629,0.5
1185,1613,0.5
1185,1755,1
1185,5736,0.5
1185,7831,1
1185,8589,1
1218,491,0.5
1218,6418,0
1218,8158,0.5
1230,6543,0.5
1262,5380,0
1329,1373,0.5
1329,1657,0.5
1329,7684,1
1340,1466,0
1347,7839,0
1373,2809,1
1373,4999,1
1373,7518,1
1373,7684,0
1388,4216,0
1388,4359,0.5
1428,1230,0
1428,5023,1
1428,8028,0.5
1463,5778,0
1613,5079,0.5
1613,5866,0.5
1613,7189,0.5
1613,7831,1
1657,384,1
1657,8607,1
1697,408,1
1697,1025,0.5
1704,5145,1
1704,6873,1
1734,3187,0.5
1734,6313,1
1748,2997,0.5
1755,885,0.5
1755,4176,1
1755,4607,0.5
1755,5079,0.5
1755,7831,0.5
1755,8589,0.5
1799,408,0.5
1799,1025,0.5
1860,1463,1
1860,5006,1
1860,5778,1
1884,675,1
1884,7107,1
1889,2809,0
1936,2606,0.5
1936,6636,1
1936,7673,0.5
1961,584,1
2000,6283,1
2000,8083,0
2026,5145,0.5
2045,4374,0.5
2057,2606,1
2057,4137,0.5
2057,6958,1
2091,2679,1
2091,5136,0.5
2091,8318,1
2095,885,0.5
2095,2409,0
2095,4176,0.5
2095,5128,0
2095,7802,0
2148,2540,0.5
2148,3226,0.5
2148,4137,0.5
2148,4216,0
2148,7448,1
2148,7680,0.5
2283,3971,0.5
2283,7856,1
2297,337,0
2297,5006,0.5
2332,440,1
2362,699,0.5
2409,658,0
2409,1613,0
2409,6920,0.5
2409,7514,1
2416,8283,1
2533,64,0.5
2533,1748,0.5
2533,2997,0
2533,7593,0.5
2540,1388,0
2540,1889,0.5
2599,675,0
2599,1748,0
2599,7107,0.5
2606,3226,1
2606,6636,0.5
2606,6958,0.5
2606,7673,0
2679,5136,1
2679,8162,0
2809,392,0
2809,1388,0.5
2809,4685,0.5
2809,7518,0.5
2997,64,0.5
2997,1884,1
2997,2599,1
3115,3565,0.5
3115,5311,0.5
3115,7591,0.5
3132,1704,0
3132,4383,0.5
3132,6873,0.5
3187,6313,0.5
3226,1936,0.5
3226,4137,0.5
3266,2540,0.5
3266,7758,0
3283,85,1
3283,584,0
3283,7455,0.5
3283,8375,0.5
3293,217,0
3293,4824,1
3293,8477,1
3322,6304,1
3322,8375,0
3377,2091,1
3377,4694,0
3377,5136,0.5
3377,8318,0.5
3488,392,0.5
3488,6078,1
3488,7758,1
3523,7654,0.5
3538,125,0.5
3538,1347,1
3538,4374,1
3538,7375,1
3565,102,0
3565,5023,0
3565,6864,1
3614,1218,1
3614,8158,0.5
3671,3971,0
3835,3293,1
4105,719,1
4105,2000,0.5
4105,4686,1
4108,584,0.5
4108,1020,0.5
4108,1961,1
4137,1936,0.5
4137,2606,1
4137,6636,1
4137,6958,0.5
4138,4108,0.5
4138,6002,0.5
4176,3322,1
4176,5128,0
4176,8589,0.5
4216,7684,0
4290,2332,1
4290,8204,0.5
4319,5736,0.5
4331,2103,0.5
4331,6965,0.5
4331,7654,1
4359,392,0
4359,4685,1
4359,7448,1
4359,7518,0.5
4381,1329,0.5
4381,7684,1
4383,947,0.5
4383,1704,0.5
4383,2026,0
4383,6873,0.5
4484,384,0
4484,8607,0.5
4576,7839,0
4583,3971,0
4583,6699,0.5
4607,5736,0
4607,6679,0
4607,8375,0.5
4607,8589,1
4618,3115,0.5
4618,5311,0.5
4618,6268,0.5
4618,7591,0.5
4685,5036,0.5
4685,7448,1
4686,719,1
4686,872,0.5
4686,2000,1
4686,8083,1
4694,2091,1
4694,2679,0.5
4700,1373,0.5
4700,4216,1
4824,217,1
4824,3835,1
4973,187,0.5
4973,1262,1
4999,1889,0.5
4999,4484,0
4999,4685,1
5006,1463,0.5
5006,5778,0.5
5023,3115,1
5023,4618,1
5023,5097,0.5
5023,6268,0.5
5036,6339,0.5
5079,584,1
5079,7189,0
5097,4618,0
5097,6268,1
5097,7591,1
5128,1613,0.5
5128,4319,0
5128,5079,0
5128,7514,0
5136,6586,0.5
5136,8162,0.5
5136,8318,0.5
5145,3132,0
5145,4383,0
5183,5380,0.5
5311,3565,0
5311,5023,1
5311,5097,0.5
5320,2362,0.5
5320,4732,0
5545,1230,0.5
5545,5023,0.5
5545,6543,0
5561,3835,0.5
5573,1388,0.5
5573,2540,1
5573,4359,0.5
5736,584,0
5736,1755,0.5
5778,337,0.5
5792,2362,0
5792,2416,0
5866,584,0.5
5866,1185,1
5937,392,0
5937,2148,1
5937,3266,0
5943,726,0.5
5943,973,0.5
5943,2283,0
5943,3971,0
6002,584,0.5
6002,1961,0.5
6002,4108,1
6078,2148,0.5
6078,6339,0
6268,5311,0.5
6268,7591,0.5
6270,260,0.5
6270,408,1
6270,1025,0.5
6270,7540,1
6283,4105,0.5
6283,4686,0
6339,1373,1
6339,4700,0.5
6339,7758,0.5
6418,3614,0.5
6586,2091,1
6586,3377,1
6586,4694,0.5
6586,7139,0.5
6586,7450,0
6636,2148,0.5
6636,7673,0.5
6679,1185,1
6679,1613,0.5
6850,7848,0
6864,4618,0.5
6864,5023,1
6864,5097,0.5
6864,6268,1
6873,2026,0.5
6873,5145,0
6920,658,0.5
6920,5736,0
6920,7548,1
6931,4138,0.5
6931,6002,0
6935,3614,0
6958,2148,0.5
6958,6636,0
6958,7673,1
7087,1734,0.5
7107,64,0.5
7107,1748,0.5
7107,2997,0.5
7128,1347,1
7128,3671,0.5
7139,914,0.5
7139,7450,0.5
7139,7848,0.5
7189,5736,1
7189,5866,1
7325,85,1
7325,3283,0.5
7325,5128,0
7325,6679,0.5
7375,2045,0
7375,7128,1
7418,3333,0
7448,5937,0.5
7448,6078,0
7450,6850,0
7450,7848,0
7455,3322,0
7455,4607,0.5
7455,5079,1
7455,7514,1
7510,885,1
7510,4319,0.5
7510,6920,0.5
7514,1755,0
7514,4607,0
7514,5866,0
7514,6304,1
7514,7510,0.5
7518,254,0.5
7518,7680,0.5
7540,1025,0
7540,1799,0
7548,2409,0.5
7548,4607,0.5
7548,6679,1
7548,7802,1
7565,856,0.5
7565,6463,1
7591,5311,1
7591,6864,0.5
7593,1884,0.5
7593,2599,1
7593,2997,0.5
7673,2057,0.5
7673,4137,0.5
7680,4999,0.5
7680,5937,1
7680,7448,0.5
7684,4999,1
7749,654,0
7749,2332,0
7749,8204,0.5
7758,8320,0.5
7761,8214,0
7802,1755,1
7802,3322,1
7802,7325,0.5
7831,3322,1
7831,4176,0.5
7831,7455,0.5
7831,7802,0.5
7839,3538,0
7848,6586,1
8028,1230,1
8028,5545,1
8083,6283,1
8158,491,0.5
8158,6418,1
8158,6935,1
8162,2091,0.5
8162,4694,0.5
8162,6586,0
8162,7749,1
8204,440,0.5
8204,2332,0.5
8214,7761,1
8283,2103,0
8318,4694,0
8318,6586,0.5
8318,8162,0
8318,8433,1
8320,4700,0.5
8320,5036,0.5
8320,5573,0.5
8320,6078,0.5
8375,5128,1
8375,6304,0.5
8375,7831,0.5
8433,2091,1
8433,2679,1
8433,3377,1
8433,4694,0
8477,217,1
8477,3835,0
8477,4824,0.5
8477,5561,1
8589,885,0
8589,7325,0.5
8589,7548,0
8607,2809,0.5
8607,7518,0.5
7,3728,0.5
7,5495,0.5
29,4241,0
29,5839,0
46,1126,1
64,2295,0.5
64,3344,0.5
71,639,0
125,1397,0
125,4331,1
141,1673,0
141,5036,0.5
141,7955,0
158,64,1
158,1594,1
158,1782,0.5
158,3344,0.5
158,7616,0.5
171,6830,0
193,2483,1
193,2956,1
193,4037,0
193,5224,1
193,7635,1
213,4082,0
226,6834,0.5
256,2038,1
256,8287,0
306,8321,0.5
316,975,1
316,1037,0.5
316,4861,0.5
316,5762,0.5
316,6194,0.5
341,6701,0
349,1900,0
389,2442,0.5
389,5573,1
389,6339,0.5
408,4700,0.5
432,3338,0.5
501,4397,1
501,8120,1
502,2742,0.5
520,6428,1
534,8016,0.5
534,8133,0
537,6450,0
540,1371,1
596,5280,1
596,7905,1
618,6305,0.5
618,8607,1
635,782,1
635,885,0
639,2297,0
639,4786,0
664,8536,0.5
675,5470,0
699,46,1
699,4015,0.5
699,7027,0.5
720,3278,0
720,6741,0.5
735,5699,0
748,584,0
748,5960,0.5
782,4166,1
782,5814,0.5
782,6555,1
788,2925,0.5
788,3694,0.5
791,1397,1
791,6166,1
791,6463,1
827,5081,1
827,6621,1
860,26,0.5
860,502,0.5
872,886,1
876,1277,1
876,4082,1
876,7112,0
885,1286,0
885,2462,1
886,3593,0
911,4641,0
911,4916,0
938,3065,0.5
938,6691,0
971,918,0.5
975,316,0.5
975,4537,1
975,5333,1
984,2271,0.5
998,6015,0.5
998,7321,1
998,7943,0.5
998,7992,0.5
1037,975,0.5
1037,2381,0.5
1037,4861,0.5
1065,3518,0
1065,5697,0
1065,7943,0
1065,7992,0.5
1065,8482,1
1093,1884,0
1093,4955,1
1117,1996,0
1117,6015,0.5
1117,6212,0
1124,4354,1
1124,7554,0.5
1126,4015,0.5
1126,4628,1
1126,8189,1
1158,885,1
1158,1730,0
1158,1964,1
1185,6920,0.5
1202,4244,0
1248,316,0.5
1248,1773,0.5
1248,2912,1
1248,5333,0.5
1248,6059,0.5
1270,8569,0.5
1272,29,1
1272,5839,1
1272,7199,1
1273,3590,0
1273,6166,1
1277,4562,0
1277,6089,1
1286,5347,0.5
1286,8133,1
1289,1933,1
1302,5385,1
1302,8246,0
1309,984,1
1309,2657,1
1312,5396,0
1312,8321,0
1371,8246,0.5
1371,8525,1
1397,1700,1
1397,6166,1
1497,8115,0
1538,4732,0.5
1538,4862,1
1538,5342,0
1538,6270,1
1567,520,0.5
1591,4244,0.5
1592,984,0.5
1592,5188,0
1594,64,1
1594,2295,0.5
1594,3344,0.5
1594,7616,0
1613,501,1
1613,748,0.5
1613,8388,0
1631,2731,0.5
1678,6061,0.5
1730,596,0.5
1730,8120,1
1756,4641,0.5
1756,7425,0.5
1773,6059,0.5
1773,6993,0.5
1781,501,1
1781,7112,1
1782,64,0.5
1782,1594,1
1782,7616,0
1785,1866,0.5
1785,5534,0
1821,2271,0
1831,938,1
1831,3882,0.5
1844,4610,0
1844,7473,0
1848,664,0
1848,1874,0
1856,1591,0.5
1866,5573,1
1874,5947,1
1884,4955,0.5
1884,7635,1
1900,4628,0.5
1900,5216,1
1900,7027,0
1903,5187,0.5
1903,5573,1
1913,4889,0.5
1960,2878,0.5
1964,1773,0.5
1964,6120,1
1964,8353,0.5
1996,2878,0.5
1996,6212,0
2000,7069,0
2000,7482,0
2016,7483,0.5
2027,5947,0.5
2027,7652,0.5
2038,501,0
2038,748,0
2059,1065,1
2059,5254,0.5
2059,5697,1
2059,7412,0.5
2059,8482,1
2099,1874,1
2099,2925,1
2099,7538,0
2144,3787,1
2165,5293,1
2188,1631,0.5
2231,7565,0
2271,1309,0.5
2271,5293,0.5
2295,158,0.5
2297,4331,0
2328,432,0.5
2328,2291,1
2362,699,0.5
2362,1126,1
2362,3523,0.5
2362,4015,0.5
2362,5216,1
2371,3524,0
2371,7240,1
2381,975,0.5
2381,4537,1
2381,6305,0
2392,735,1
2392,5906,0
2462,6018,1
2472,7168,0
2483,1884,0.5
2483,5224,0.5
2531,3184,1
2531,4535,1
2531,7479,0.5
2531,8388,1
2551,4886,0.5
2574,5385,0.5
2576,2207,0.5
2576,5866,1
2576,7864,0.5
2576,8549,1
2585,316,0.5
2585,827,1
2585,1248,0.5
2585,2912,0
2585,4861,0.5
2599,3045,1
2632,501,0.5
2657,4883,1
2683,1037,1
2683,3045,0.5
2683,3278,1
2692,938,0.5
2692,8629,0
2699,2000,0
2699,2999,0.5
2699,6951,0.5
2699,7482,0.5
2731,2188,0.5
2742,2291,1
2742,3274,1
2835,6166,1
2835,6463,0.5
2835,8482,0.5
2850,6920,0
2912,827,1
2912,2585,1
2912,4861,0
2912,5333,0
2912,6621,1
2925,7096,0
2956,1093,1
2956,1884,0.5
2956,5224,0.5
2956,7635,0
2959,1903,0.5
2959,6944,0.5
2999,2000,1
2999,6951,0
2999,7069,0.5
3041,3119,0.5
3041,7189,0.5
3045,1037,0
3045,1848,1
3053,1913,0
3065,3431,0.5
3065,8536,0
3119,2409,0
3122,1397,0
3122,2059,0.5
3122,8084,0
3122,8324,1
3142,3698,1
3142,4524,1
3142,4585,0.5
3184,3681,1
3184,4753,0.5
3254,5031,0
3274,502,1
3274,1087,0
3274,2291,1
3275,3361,0.5
3275,8551,0.5
3278,4886,1
3278,5942,0
3278,6046,1
3297,1900,0.5
3297,5216,0.5
3297,7431,0.5
3297,8189,0
3320,3894,0.5
3320,6450,1
3338,2742,0.5
3344,2295,1
3361,1270,1
3361,2925,0
3361,5825,0.5
3361,6960,1
3361,8080,0
3419,1272,1
3419,6044,0.5
3472,1866,1
3475,4753,0
3475,6063,1
3487,2576,0
3500,2717,0.5
3500,4354,1
3518,6212,0.5
3518,6413,1
3518,8084,1
3523,2362,1
3524,2371,0
3555,1856,1
3590,3518,0
3593,2551,0.5
3596,6741,0
3614,1277,1
3678,1158,0.5
3678,1964,0.5
3678,6018,1
3678,8287,1
3681,4535,1
3681,4753,0.5
3681,8388,0.5
3694,6191,0.5
3728,1960,0.5
3728,7116,1
3787,2551,0.5
3787,5441,1
3834,782,0
3882,984,0
3882,3275,0.5
3887,64,0
3887,158,0.5
3887,1594,0.5
3887,1782,0
3887,7616,0.5
3894,1124,0.5
3920,7441,0.5
3920,7479,0
3920,8035,1
3980,4700,1
3980,5187,1
3980,6586,0.5
3991,658,1
4015,3523,0.5
4015,7431,0.5
4037,1093,1
4037,2483,1
4037,2956,0.5
4037,7635,1
4082,1286,1
4082,4911,1
4082,8120,1
4121,2059,0
4141,2547,0
4166,7312,0
4167,3338,0
4179,6790,0
4241,860,1
4241,3419,0
4241,6044,0.5
4244,7,1
4244,1678,0
4292,256,0
4331,4562,0.5
4331,4911,0
4331,5940,1
4354,2717,0.5
4354,5808,1
4383,6973,1
4431,2207,0.5
4488,7314,0.5
4515,1831,1
4515,4857,0.5
4524,3698,1
4535,4753,0.5
4535,5979,0.5
4535,8388,0
4537,1037,0.5
4537,6194,0.5
4562,5280,0
4562,8388,0.5
4585,7451,0
4610,4857,0
4610,5475,0
4628,3297,1
4641,4916,0
4664,7189,0
4688,3320,0
4699,7,1
4699,4121,0.5
4700,6339,0.5
4700,6462,0.5
4700,6556,0.5
4708,46,1
4708,4015,0
4732,6834,0.5
4753,1848,0
4753,7479,0.5
4753,8246,0
4786,5940,0
4786,7565,0.5
4801,2027,1
4801,3045,1
4801,3184,0
4857,4488,0
4857,5293,1
4861,4537,0.5
4861,5762,0.5
4861,6194,1
4862,4732,1
4862,6270,0.5
4862,8190,0.5
4883,5000,0.5
4886,2271,0
4886,2657,1
4889,3053,1
4908,596,1
4908,1397,0
4911,1286,0.5
4911,4560,0.5
4955,193,0.5
4955,2483,1
4955,2956,0
4955,4037,0
4993,6935,1
4997,2878,0.5
5031,7230,0
5031,8052,0
5036,984,1
5036,5441,0
5036,8525,1
5050,998,1
5050,1273,1
5050,3518,0
5050,6015,1
5068,6701,0.5
5081,2585,0.5
5081,6621,0
5128,7802,0
5135,2271,0
5135,5906,0.5
5187,2959,1
5187,6556,0.5
5187,8607,1
5188,6191,0
5216,46,1
5216,349,0
5216,4708,0
5224,7635,0
5280,1158,0
5280,5960,0.5
5293,2574,0
5333,316,0.5
5333,1773,0.5
5333,4861,0.5
5333,6059,1
5333,6993,0.5
5333,8353,0
5342,226,1
5347,213,0.5
5347,596,1
5347,1397,0.5
5347,4397,1
5385,1270,0.5
5385,2146,1
5385,5801,0
5396,2657,1
5412,5068,0.5
5470,8246,1
5475,4515,0.5
5475,8551,1
5495,4699,0
5516,7095,0.5
5534,3472,1
5534,4700,0
5573,618,0
5573,1785,0.5
5697,1397,0.5
5697,1996,0
5697,2835,1
5697,3122,0.5
5697,6463,0
5697,7412,0.5
5699,4753,0
5762,6194,0
5762,6305,0
5799,886,0
5799,2027,0
5799,8035,0.5
5801,2144,0.5
5808,4411,0.5
5808,6830,0.5
5814,4562,0.5
5825,2599,0
5825,7694,0.5
5826,2472,1
5826,6691,0
5839,3419,0
5839,4241,0
5839,6044,0.5
5906,1037,0
5906,2279,0.5
5924,1592,0.5
5940,5960,0.5
5942,2599,0.5
5942,6589,1
5942,7314,1
5960,125,0.5
5960,2632,0.5
5960,7565,1
5979,2531,0.5
5979,3681,0.5
5979,7479,1
6003,1567,0
6003,7581,1
6015,8482,1
6018,4908,0
6044,860,1
6046,5000,0.5
6046,5906,0.5
6059,1964,0.5
6061,918,0.5
6061,6015,0.5
6061,7000,0.5
6061,7116,1
6063,5799,0
6073,1960,0
6073,3555,1
6073,4997,0.5
6073,7168,0.5
6089,5347,0
6120,1613,0
6120,4383,0.5
6166,3122,1
6166,7412,0
6169,7189,0
6169,7678,0
6182,6428,0.5
6182,6830,0
6191,1844,1
6191,5000,1
6191,6685,0
6194,975,0
6194,1037,0.5
6212,4121,1
6212,5826,1
6270,226,0
6270,5342,0
6270,8190,0.5
6283,1187,0
6283,7441,0
6305,316,0.5
6305,389,1
6305,1903,0.5
6305,2959,1
6305,4537,1
6305,6556,0.5
6305,6586,0
6339,618,0.5
6339,6462,0.5
6339,6586,0.5
6413,3590,0.5
6421,5808,0.5
6421,6182,1
6428,6421,0.5
6462,6305,0.5
6462,6944,0.5
6463,3122,0
6463,7412,0
6549,3698,0.5
6549,4585,1
6555,1730,0
6556,1866,1
6556,3980,0.5
6556,6462,1
6586,272,1
6586,8320,1
6589,3596,1
6609,1187,0
6609,3694,1
6609,5188,0
6609,5825,1
6621,2002,0
6647,1273,1
6691,2472,1
6691,7955,0.5
6701,2000,1
6701,6951,0.5
6725,8569,1
6726,563,0.5
6741,2392,0.5
6741,6046,0
6790,7168,1
6824,2717,0.5
6824,3500,0
6824,4354,0
6834,4862,0.5
6834,6270,1
6834,8190,0.5
6854,635,0.5
6854,4331,0
6854,5280,0
6920,7325,1
6920,7864,1
6933,675,0
6944,1903,0.5
6944,4700,0.5
6944,5187,0.5
6944,5534,0.5
6951,2000,0.5
6951,7482,0.5
6960,3475,0.5
6973,639,0
6973,782,0.5
6993,1248,1
6993,1964,0.5
6993,8353,1
7000,7,0.5
7000,5050,0.5
7027,349,0.5
7027,1126,0
7069,6701,0
7069,6951,0
7095,1371,1
7095,1673,0.5
7095,5825,0
7096,3694,0.5
7096,4515,1
7096,5947,1
7096,7441,0
7115,1631,1
7115,2188,1
7116,7168,0
7155,2742,0
7168,1960,1
7189,1185,1
7189,7831,1
7199,4241,1
7199,5839,1
7204,8536,1
7230,3254,1
7230,8052,1
7240,2371,0
7312,1700,0.5
7314,4515,1
7314,5396,1
7314,8080,1
7321,6073,0.5
7321,7000,0
7325,6679,1
7412,791,1
7412,7943,0.5
7425,860,1
7431,349,0.5
7431,3523,0
7431,4628,0
7431,5216,1
7441,8321,1
7451,3142,0.5
7451,4524,1
7451,6549,0.5
7473,1187,0.5
7473,7204,0.5
7479,3681,1
7479,4535,1
7479,7096,0.5
7479,8388,0.5
7482,2999,1
7482,7069,0.5
7483,748,0
7483,6089,0
7538,7441,0.5
7538,7479,0.5
7554,3500,0
7554,6824,0
7554,8018,1
7565,1397,0
7565,7483,1
7635,1093,1
7635,4955,0.5
7652,3431,0.5
7652,5441,0
7678,318,1
7678,751,1
7678,5866,0.5
7678,7514,0.5
7694,1270,0
7694,5036,0
7694,7538,0
7719,349,0.5
7719,1900,0
7719,3523,0
7802,2576,0.5
7805,1831,1
7864,2576,0
7870,1856,0.5
7905,6973,1
7943,1996,0.5
7943,3590,0
7943,5050,0
7943,8324,0
7955,2683,0.5
7955,8111,1
7975,720,0
7975,5799,1
7992,2059,1
7992,2835,0.5
7992,3122,1
7992,6015,1
8016,7905,0.5
8018,1124,0.5
8018,4354,0
8018,5854,0.5
8018,6428,0.5
8052,3254,0.5
8080,3278,0.5
8080,7955,1
8084,2059,0
8111,3278,0.5
8111,4753,0
8115,5475,0
8115,7617,1
8133,584,1
8133,1781,0
8133,6973,0.5
8170,5866,0
8170,6679,0
8189,46,1
8189,2362,0
8189,4708,0
8189,7719,1
8190,226,0
8190,4732,0.5
8246,2144,1
8287,3614,1
8320,272,0.5
8320,618,1
8321,2099,0.5
8324,791,0.5
8324,3590,0.5
8337,748,0
8337,1989,1
8353,1248,0.5
8388,3184,0
8388,5979,1
8482,6413,1
8482,7412,0.5
8536,1302,0
8536,1874,0
8536,7805,0
8551,2165,0.5
8551,3882,0
8569,938,1
8607,3472,1
8607,6586,0
8629,720,0
8629,4610,0.5
8629,5801,1
98,1100,0.5
98,4570,0.5
98,8447,1
102,437,0.5
102,5311,0.5
145,7106,0
145,7139,1
193,2956,1
243,1585,1
243,8260,0.5
386,193,1
391,4283,1
391,7450,0.5
436,7678,0.5
437,4855,0
437,6203,0.5
437,7006,0.5
522,2304,0
522,3840,0.5
522,4694,0
675,193,0
675,5940,0
788,1613,1
828,895,1
828,3968,0.5
838,145,0.5
876,1512,0.5
876,4073,0.5
895,3968,0.5
1148,436,1
1148,2956,1
1148,4911,1
1148,7593,0
1187,1331,1
1187,8059,0.5
1235,3076,0.5
1235,6691,0.5
1331,5075,0
1331,7238,0.5
1331,7441,0.5
1397,3254,0
1397,3971,1
1397,4283,1
1512,4073,0
1512,5280,1
1585,2035,0
1585,5574,1
1613,3678,0
1613,3971,0.5
1613,6049,0.5
1657,4481,0.5
1736,1148,1
1748,391,0.5
1779,4562,1
1884,1736,0
1884,8190,0
2035,243,0
2035,3849,1
2056,4778,0.5
2283,3971,0
2283,6324,1
2283,7441,0.5
2283,7504,1
2533,1736,0
2533,2956,0.5
2533,5347,0.5
2533,5940,1
2599,3521,1
2731,145,0.5
2731,7106,0
2841,98,0.5
2841,1100,0.5
2841,2867,0.5
2841,4419,0.5
2841,7023,0.5
2867,98,0.5
2867,1100,0
2867,4570,0
2867,8447,1
2956,675,0
2956,1884,0
3076,1657,1
3076,3254,1
3076,6840,0.5
3220,3801,0.5
3242,98,0.5
3242,1100,0.5
3242,2841,1
3242,4419,0.5
3254,3678,0.5
3254,7638,0.5
3278,436,1
3443,5347,0.5
3443,6685,0.5
3479,838,1
3479,2731,1
3479,4850,0
3479,7053,0
3479,7228,0
3521,1748,1
3521,4481,1
3521,6685,0
3678,2956,0.5
3678,8190,0.5
3797,3799,0.5
3797,3968,0.5
3799,3968,0.5
3799,6433,1
3799,7665,0.5
3801,7070,0.5
3840,2304,0.5
3840,8162,0.5
3849,1585,0
3849,5574,0.5
3849,8260,0
3968,6433,0.5
4047,5018,0.5
4047,5475,0
4047,7565,1
4073,4602,1
4073,5280,0.5
4073,6089,0.5
4082,3521,1
4082,3971,0.5
4283,675,1
4283,2283,0
4331,1613,0.5
4346,3220,1
4346,8578,1
4399,522,1
4399,6018,0
4419,98,0.5
4419,2867,1
4419,7023,1
4481,3278,1
4481,7504,0.5
4481,7593,0.5
4562,7839,1
4562,8355,0.5
4570,2841,0.5
4570,3242,0.5
4602,6089,0.5
4694,2304,1
4694,4399,0.5
4694,6018,0.5
4850,145,0.5
4850,838,0.5
4850,2731,1
4850,7053,0.5
4850,7228,0.5
4855,5311,1
4855,6203,1
4855,7006,0
4877,838,0
4877,4850,0.5
4877,7228,0.5
4911,675,0.5
4955,1397,1
4955,7479,0
4955,7504,1
5050,1748,0.5
5050,6685,0.5
5050,6840,0.5
5050,7189,1
5050,7678,0.5
5061,7565,0.5
5061,8021,0.5
5072,1657,1
5072,7479,0
5075,788,1
5075,7638,0.5
5075,8059,0.5
5280,5552,0
5280,6089,0.5
5311,437,0.5
5347,1187,1
5419,2283,0.5
5419,8059,0.5
5473,5018,1
5475,5061,0.5
5475,5489,1
5489,5018,0.5
5489,7565,0
5552,1512,0.5
5552,4073,0.5
5552,4602,1
5574,2035,0.5
5574,6272,1
5940,8267,0.5
6017,6196,0.5
6017,8355,1
6018,522,1
6018,3840,1
6049,3254,1
6049,5075,0.5
6049,7678,1
6089,1512,0.5
6203,102,1
6272,1585,0
6272,3849,0
6324,4331,0
6324,6691,1
6433,828,0
6433,895,0
6433,7665,1
6685,386,0.5
6685,1657,1
6685,2533,0.5
6685,4955,1
6691,5072,0.5
6691,6880,0.5
6840,1397,0
6840,4331,1
7006,102,0
7006,5311,0
7023,1100,0.5
7023,3242,0.5
7023,4570,0.5
7023,8447,1
7053,145,0.5
7053,838,1
7053,2731,1
7053,7228,0.5
7070,3220,1
7106,3479,0.5
7106,4850,1
7106,7139,0
7106,7228,0.5
7139,3479,0.5
7139,4877,0.5
7139,7053,0.5
7189,2599,0.5
7189,3521,1
7228,145,1
7228,838,0.5
7238,386,0
7238,5050,0.5
7441,3254,0.5
7450,436,1
7450,1331,0.5
7450,4082,0.5
7450,5347,1
7450,7479,0.5
7479,391,1
7479,3443,0.5
7565,8021,0
7593,1884,0.5
7593,2599,1
7593,8190,1
7638,4911,1
7638,6840,0.5
7638,7189,0
7665,828,0.5
7665,3797,0.5
7665,3968,0
7678,1397,0
7678,5419,0.5
7678,5940,1
